,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,extended_entities
profile_background_tile,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
profile_image_url,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,http://pbs.twimg.com/profile_images/1523764562385854466/K4L5qyxw_normal.jpg,,,,,,False,0,0,False,False,en,False,
profile_image_url_https,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,https://pbs.twimg.com/profile_images/1523764562385854466/K4L5qyxw_normal.jpg,,,,,,False,0,0,False,False,en,False,
profile_banner_url,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,https://pbs.twimg.com/profile_banners/1220389845647929344/1652128840,,,,,,False,0,0,False,False,en,False,
profile_link_color,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,1DA1F2,,,,,,False,0,0,False,False,en,False,
profile_sidebar_border_color,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,C0DEED,,,,,,False,0,0,False,False,en,False,
profile_sidebar_fill_color,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,DDEEF6,,,,,,False,0,0,False,False,en,False,
profile_text_color,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,333333,,,,,,False,0,0,False,False,en,False,
profile_use_background_image,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
has_extended_profile,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
default_profile,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
default_profile_image,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
following,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
follow_request_sent,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
notifications,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
translator_type,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,none,,,,,,False,0,0,False,False,en,False,
withheld_in_countries,Wed Nov 02 14:00:35 +0000 2022,1587806881057312769,1587806881057312769,Discover the 2 technologies that are revolutionizing #tradfi – the traditional #financial system in the latest… https://t.co/1BxgqMbOvE,True,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,[],,,,,,False,0,0,False,False,en,False,
hashtags,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,[],,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
symbols,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,[],,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
user_mentions,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,"[{'screen_name': 'TPGinteractive', 'name': 'TPGi', 'id': 18923531, 'id_str': '18923531', 'indices': [25, 40]}, {'screen_name': 'MaxMarks1', 'name': 'Mark Miller', 'id': 86317305, 'id_str': '86317305', 'indices': [43, 53]}]",,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
urls,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,"[{'url': 'https://t.co/McuGbr8Xm6', 'expanded_url': 'https://twitter.com/i/web/status/1587806874212106240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
iso_language_code,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,en,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
result_type,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,recent,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
id,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,17816420,,,,,,False,0,0,False,False,en,False,
id_str,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,17816420,,,,,,False,0,0,False,False,en,False,
name,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,Consumer Tech Association,,,,,,False,0,0,False,False,en,False,
screen_name,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,CTATech,,,,,,False,0,0,False,False,en,False,
location,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,"Arlington, VA",,,,,,False,0,0,False,False,en,False,
description,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,CTA shapes the technology industry through pro-innovation policies and leading market research. Producers of @CES,,,,,,False,0,0,False,False,en,False,
url,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,https://t.co/F4Ac1VV8Xa,,,,,,False,0,0,False,False,en,False,
entities,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,"{'url': {'urls': [{'url': 'https://t.co/F4Ac1VV8Xa', 'expanded_url': 'http://CTA.Tech', 'display_url': 'CTA.Tech', 'indices': [0, 23]}]}, 'description': {'urls': []}}",,,,,,False,0,0,False,False,en,False,
protected,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
followers_count,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,92653,,,,,,False,0,0,False,False,en,False,
friends_count,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,2540,,,,,,False,0,0,False,False,en,False,
listed_count,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,1297,,,,,,False,0,0,False,False,en,False,
created_at,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,Tue Dec 02 19:49:06 +0000 2008,,,,,,False,0,0,False,False,en,False,
favourites_count,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,1268,,,,,,False,0,0,False,False,en,False,
utc_offset,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
time_zone,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
geo_enabled,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
verified,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
statuses_count,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,27630,,,,,,False,0,0,False,False,en,False,
lang,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
contributors_enabled,Wed Nov 02 14:00:33 +0000 2022,1587806874212106240,1587806874212106240,Join us on Focus Friday! @TPGinteractive’s @MaxMarks1  will host a discussion on how we can design technologies to… https://t.co/McuGbr8Xm6,True,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
