,sentence,sentence_rank,count,article_link
0,consumer wearables,0.08253019456262722,1,https://techcrunch.com/2022/01/07/abbott-lingo/
1,consumer biowearables,0.07109071916324239,1,https://techcrunch.com/2022/01/07/abbott-lingo/
2,CGM hardware,0.06766608651090147,1,https://techcrunch.com/2022/01/07/abbott-lingo/
3,glucose,0.06739669816473635,3,https://techcrunch.com/2022/01/07/abbott-lingo/
4,non-medical purposes,0.06517465346006543,1,https://techcrunch.com/2022/01/07/abbott-lingo/
5,U.S. medical device maker Abbott,0.06477817943886044,1,https://techcrunch.com/2022/01/07/abbott-lingo/
6,Abbott,0.06448151672479846,11,https://techcrunch.com/2022/01/07/abbott-lingo/
7,general-purpose consumer biosensing wearables,0.05993975172734109,1,https://techcrunch.com/2022/01/07/abbott-lingo/
8,Lingo Keto,0.05693090811058975,2,https://techcrunch.com/2022/01/07/abbott-lingo/
9,weight,0.056651262041180164,1,https://techcrunch.com/2022/01/07/abbott-lingo/
10,fitness enthusiasts,0.05508413539850629,1,https://techcrunch.com/2022/01/07/abbott-lingo/
11,Lingo,0.053642587778601744,3,https://techcrunch.com/2022/01/07/abbott-lingo/
12,Robert B. Ford,0.05344108212908506,2,https://techcrunch.com/2022/01/07/abbott-lingo/
13,real-time blood glucose tracking services,0.053242072247853545,1,https://techcrunch.com/2022/01/07/abbott-lingo/
14,athletic performance,0.05075697115264109,1,https://techcrunch.com/2022/01/07/abbott-lingo/
15,more general fitness and wellness purposes,0.05068131846606071,1,https://techcrunch.com/2022/01/07/abbott-lingo/
16,more control,0.05061348587078264,1,https://techcrunch.com/2022/01/07/abbott-lingo/
17,Europe,0.05029437519949799,6,https://techcrunch.com/2022/01/07/abbott-lingo/
0,new markets,0.0769846153587482,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
1,further scale,0.07266392697837512,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
2,leading investors,0.07265423515239548,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
3,further capital,0.07017085164877845,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
4,existing investors IPGL,0.06934189463431342,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
5,existing investors,0.06803100308925031,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
6,more growth,0.06770325180555337,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
7,better technology products,0.06515692319937058,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
8,femtech startups,0.06388589695786519,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
9,product development,0.06235380293963528,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
10,product sales,0.06152553176435472,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
11,Products,0.06052128697519897,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
12,product,0.06052128697519897,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
13,SKU revenue driver,0.05955855061662683,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
14,a further +31% growth YoY,0.059230663802853495,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
15,Westerly Winds,0.0588089740579872,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
16,smart pelvic floor exerciser,0.05864538841306796,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
17,women,0.053119780326570665,2,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
18,U.S.,0.05207804594698754,2,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
19,new areas,0.051946336286409385,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
20,Octopus Ventures,0.051864114841721584,2,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
21,a connected breast pump,0.05049896545095146,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
22,femtech,0.05039569972094986,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
0,Ben-Tsur,0.08694786882256997,12,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
1,Lior Ben-Tsur,0.08273385424380714,2,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
2,company building,0.07091992967103004,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
3,insurance companies,0.058681278491008605,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
4,chronic constipation,0.05713444288991057,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
5,other mechanical capsules,0.05496037579344762,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
6,constipation,0.05483811611443344,6,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
7,Vibrant Capsule,0.053980645366203873,2,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
0,health issues,0.08985592588875743,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
1,reproductive health,0.08841479645792051,3,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
2,health technology,0.08682109723620218,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
3,holistic health,0.08499975817497947,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
4,heart health,0.08443947027610883,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
5,women,0.08169292068926007,6,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
6,femtech products,0.08158806410283573,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
7,startups building products,0.07924146269068656,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
8,femtech startups,0.07795763114721453,3,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
9,new products,0.07246268841188425,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
10,personalized products,0.07223692934014374,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
11,PitchBook notes,0.06905649224242208,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
